Rk,Player,Pos,Age,Tm,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
403,Alec Peters\peteral01,PF,22,PHO,20,225,10.7,.523,.784,.135,3.7,14.0,8.8,7.9,0.4,0.7,4.9,15.5,,0.2,0.0,0.3,.055,,-0.5,-2.3,-2.8,0.0
404,Marshall Plumlee\plumlma02,C,25,MIL,8,52,10.9,.697,.000,5.333,9.0,29.2,19.2,4.8,0.0,1.6,23.0,11.3,,0.1,0.0,0.2,.143,,-3.9,-0.6,-4.5,0.0
405,Mason Plumlee\plumlma01,C,27,DEN,74,1439,16.9,.586,.003,.486,10.4,20.9,15.6,14.4,1.7,4.7,18.7,16.6,,1.8,1.8,3.6,.120,,-1.0,1.4,0.5,0.9
406,Miles Plumlee\plumlmi01,C,29,ATL,55,918,10.6,.574,.000,.333,9.4,18.3,13.9,7.2,0.9,2.8,23.4,12.8,,0.1,0.7,0.9,.046,,-3.7,-0.1,-3.8,-0.4
407,Jakob Poeltl\poeltja01,C,22,TOR,82,1524,17.5,.662,.005,.263,12.4,16.4,14.4,5.4,1.3,5.2,16.6,14.8,,3.1,2.4,5.6,.175,,-0.7,1.1,0.4,0.9
408,Quincy Pondexter\pondequ01,SF,29,CHI,23,196,4.0,.398,.449,.347,4.2,10.8,7.4,6.3,2.0,0.9,16.3,15.0,,-0.3,0.1,-0.2,-0.047,,-7.0,-0.4,-7.4,-0.3
409,Otto Porter Jr.\porteot01,SF,24,WAS,77,2432,18.3,.602,.354,.145,4.8,18.1,11.4,10.1,2.4,1.5,7.4,18.4,,5.0,3.1,8.1,.161,,2.6,1.0,3.5,3.4
410,Bobby Portis\portibo01,PF,22,CHI,73,1643,19.7,.548,.275,.192,10.0,23.0,16.2,13.2,1.5,1.3,10.5,26.0,,2.0,1.5,3.5,.101,,2.2,-1.3,0.8,1.2
411,Kristaps Porziņģis\porzikr01,PF,22,NYK,48,1553,20.4,.539,.256,.309,4.4,18.1,11.3,6.2,1.1,6.4,8.4,31.0,,1.4,1.8,3.2,.099,,1.9,-0.1,1.8,1.5
412,Dwight Powell\poweldw01,C,26,DAL,79,1672,18.8,.656,.195,.430,8.7,21.3,14.7,8.5,2.0,1.7,10.3,15.5,,4.6,2.1,6.6,.191,,0.6,1.0,1.6,1.5
413,Norman Powell\powelno01,SG,24,TOR,70,1062,8.5,.492,.497,.104,1.5,10.9,6.3,11.8,1.7,1.2,14.4,18.9,,-0.6,1.2,0.6,.027,,-3.2,0.2,-2.9,-0.3
414,Alex Poythress\poythal01,PF,24,IND,25,104,7.8,.500,.423,.000,7.7,10.8,9.2,2.6,1.4,0.9,7.1,12.0,,0.1,0.1,0.1,.066,,-3.8,-1.3,-5.1,-0.1
415,Taurean Prince\princta02,SF,23,ATL,82,2464,12.8,.549,.469,.185,2.3,15.3,8.8,13.9,1.7,1.5,15.3,22.1,,0.0,2.0,2.0,.038,,-0.5,-0.6,-1.1,0.6
416,Jacob Pullen\pulleja01,PG,28,PHI,3,6,-2.3,.500,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,33.3,21.3,,0.0,0.0,0.0,-0.210,,-8.3,-4.4,-12.7,0.0
417,Rodney Purvis\purviro01,SG,23,ORL,16,290,4.5,.423,.486,.140,0.4,9.9,5.1,8.5,0.5,0.8,8.1,18.7,,-0.4,0.1,-0.3,-0.056,,-6.1,-2.1,-8.2,-0.5
418,Zhou Qi\qizh01,C,22,HOU,18,124,1.9,.295,.594,.375,5.5,14.4,10.0,2.1,0.8,9.6,21.2,16.8,,-0.5,0.2,-0.3,-0.104,,-10.3,0.2,-10.1,-0.3
419,Tim Quarterman\quartti01,SG,23,HOU,3,13,2.9,.515,.667,.667,0.0,25.8,13.0,10.6,0.0,0.0,34.0,20.0,,0.0,0.0,0.0,-0.083,,-8.5,-1.2,-9.7,0.0
420,Ivan Rabb\rabbiv01,PF,20,MEM,36,516,16.6,.599,.000,.237,11.6,24.1,17.7,10.4,1.2,2.4,17.3,17.7,,0.7,0.5,1.2,.109,,-0.9,-1.2,-2.0,0.0
421,Julius Randle\randlju01,C,23,LAL,82,2190,19.9,.606,.050,.470,8.9,22.8,15.9,15.8,0.9,1.7,16.3,25.3,,4.0,2.6,6.6,.145,,0.6,0.0,0.6,1.4
422,Zach Randolph\randoza01,PF,36,SAC,59,1508,17.3,.529,.193,.140,7.0,23.7,15.0,14.9,1.4,0.6,12.5,27.6,,0.3,1.2,1.5,.048,,0.5,-1.5,-1.0,0.4
423,Xavier Rathan-Mayes\rathaxa01,SG,23,MEM,5,118,0.9,.315,.333,.214,0.0,5.0,2.5,23.0,2.6,2.4,19.3,21.7,,-0.5,0.1,-0.4,-0.171,,-9.9,-1.6,-11.5,-0.3
424,J.J. Redick\redicjj01,SG,33,PHI,70,2116,15.9,.614,.523,.248,0.5,8.3,4.5,15.1,0.8,0.2,9.6,21.7,,4.8,1.8,6.6,.150,,2.2,-1.1,1.1,1.7
425,Davon Reed\reedda01,SG,22,PHO,21,242,4.8,.388,.500,.158,0.9,16.6,8.6,7.6,2.0,0.7,11.0,16.0,,-0.5,0.2,-0.3,-0.060,,-5.8,-0.6,-6.4,-0.3
426,Willie Reed\reedwi02,C,27,TOT,42,428,19.2,.671,.017,.455,9.1,21.8,15.5,3.6,1.0,4.3,11.6,16.6,,1.0,0.5,1.5,.172,,0.5,0.3,0.8,0.3
426,Willie Reed\reedwi02,C,27,LAC,39,419,19.4,.669,.017,.458,9.3,22.0,15.7,3.3,1.0,4.4,11.6,16.8,,1.0,0.5,1.5,.171,,0.6,0.2,0.8,0.3
426,Willie Reed\reedwi02,C,27,DET,3,9,8.8,1.000,.000,.000,0.0,12.5,6.1,15.9,0.0,0.0,0.0,4.9,,0.0,0.0,0.0,.187,,-5.3,2.6,-2.7,0.0
427,Josh Richardson\richajo01,SF,24,MIA,81,2689,13.6,.551,.380,.160,2.9,9.0,6.0,13.2,2.3,2.4,12.9,18.2,,1.8,3.5,5.4,.096,,-0.6,1.3,0.7,1.8
428,Malachi Richardson\richama01,SG,22,TOT,26,324,5.9,.446,.444,.244,1.7,10.6,6.0,5.6,1.6,0.3,9.1,15.2,,-0.2,0.1,-0.1,-0.015,,-5.0,-1.0,-6.0,-0.3
428,Malachi Richardson\richama01,SG,22,SAC,25,319,5.8,.445,.443,.250,1.7,10.4,5.9,5.7,1.6,0.3,9.3,15.2,,-0.2,0.1,-0.1,-0.016,,-5.0,-1.0,-6.0,-0.3
428,Malachi Richardson\richama01,SG,22,TOR,1,5,10.5,.500,.500,.000,0.0,22.0,11.2,0.0,0.0,0.0,0.0,17.5,,0.0,0.0,0.0,.045,,-5.6,-3.0,-8.6,0.0
429,Austin Rivers\riverau01,SG,25,LAC,61,2057,12.6,.526,.447,.198,1.5,6.2,3.9,17.5,1.7,0.6,11.1,20.6,,1.4,1.0,2.4,.056,,-0.3,-0.9,-1.2,0.4
430,Andre Roberson\roberan03,SG,26,OKC,39,1037,10.9,.543,.222,.235,7.8,12.2,9.9,6.0,2.2,3.1,14.4,8.6,,0.8,1.3,2.2,.100,,-1.9,1.8,-0.1,0.5
431,Devin Robinson\robinde01,SF,22,WAS,1,13,10.5,.333,.000,.000,17.4,26.0,21.7,0.0,3.8,0.0,0.0,10.2,,0.0,0.0,0.0,.098,,-4.2,2.1,-2.1,0.0
432,Glenn Robinson III\robingl02,SF,24,IND,23,338,10.8,.529,.400,.129,3.7,8.6,6.2,6.8,1.9,0.3,5.3,12.5,,0.4,0.3,0.6,.088,,-1.2,0.4,-0.7,0.1
433,Rajon Rondo\rondora01,PG,31,NOP,65,1705,15.3,.522,.304,.093,2.0,14.2,8.4,42.2,2.0,0.5,22.7,16.9,,1.9,1.7,3.6,.101,,0.0,-0.4,-0.3,0.7
434,Derrick Rose\rosede01,PG,29,TOT,25,420,11.5,.507,.161,.247,3.5,5.8,4.7,13.6,0.8,0.8,14.5,25.4,,-0.2,0.1,-0.2,-0.018,,-2.1,-3.3,-5.4,-0.4
434,Derrick Rose\rosede01,PG,29,CLE,16,308,11.6,.523,.182,.311,3.7,6.8,5.3,13.0,0.5,1.1,15.7,25.6,,-0.1,0.0,-0.1,-0.014,,-1.8,-3.5,-5.4,-0.3
434,Derrick Rose\rosede01,PG,29,MIN,9,112,11.2,.463,.111,.093,3.1,3.1,3.1,15.2,1.8,0.0,11.1,25.0,,-0.1,0.0,-0.1,-0.029,,-2.9,-2.6,-5.5,-0.1
435,Terrence Ross\rosste01,SG,26,ORL,24,600,9.9,.505,.487,.188,1.8,11.6,6.7,9.3,2.2,1.5,12.3,17.3,,-0.2,0.5,0.3,.025,,-2.8,0.1,-2.7,-0.1
436,Terry Rozier\roziete01,PG,23,BOS,80,2068,15.1,.520,.503,.186,3.4,16.3,9.9,17.5,1.9,0.8,8.5,20.4,,2.2,3.4,5.6,.130,,0.9,1.2,2.1,2.1
437,Ricky Rubio\rubiori01,PG,27,UTA,77,2254,15.4,.537,.330,.307,2.2,15.3,8.8,28.4,2.7,0.4,18.1,22.9,,1.5,3.8,5.3,.112,,-0.7,1.5,0.7,1.6
438,D'Angelo Russell\russeda01,PG,21,BRK,48,1234,15.2,.509,.414,.195,2.6,13.8,8.1,35.7,1.4,1.0,16.8,30.8,,-0.5,0.9,0.4,.014,,0.8,-2.0,-1.2,0.3
439,Domantas Sabonis\sabondo01,C,21,IND,74,1810,17.5,.567,.056,.339,10.4,25.2,17.8,12.7,1.1,1.6,15.3,22.1,,2.5,2.2,4.7,.126,,-0.6,-0.5,-1.1,0.4
440,JaKarr Sampson\sampsja02,SF,24,SAC,22,344,13.9,.585,.123,.198,6.7,19.7,12.9,3.9,1.2,6.1,8.3,12.5,,0.4,0.4,0.8,.114,,-2.3,1.1,-1.2,0.1
441,Dario Šarić\saricda01,PF,23,PHI,78,2310,15.8,.582,.448,.233,7.5,16.4,12.1,13.0,1.1,0.7,13.1,20.9,,3.8,2.8,6.6,.137,,1.8,-0.5,1.3,1.9
442,Tomáš Satoranský\satorto01,SG,26,WAS,73,1643,15.4,.615,.263,.250,5.0,11.1,8.0,24.8,1.6,0.8,16.3,13.7,,3.7,1.3,5.0,.145,,0.8,0.5,1.2,1.3
443,Dennis Schröder\schrode01,PG,24,ATL,67,2078,17.3,.515,.229,.231,2.4,8.8,5.6,36.2,1.7,0.2,12.7,30.4,,1.5,1.0,2.6,.059,,1.2,-1.9,-0.6,0.7
444,Mike Scott\scottmi01,PF,29,WAS,76,1406,13.6,.599,.311,.145,4.0,15.8,9.9,9.1,0.8,0.6,12.4,20.0,,1.4,1.0,2.5,.085,,-0.6,-1.1,-1.7,0.1
445,Thabo Sefolosha\sefolth01,SF,33,UTA,38,806,15.8,.591,.350,.225,4.1,18.4,11.3,6.3,3.2,1.3,10.2,16.4,,1.0,1.6,2.6,.156,,0.2,2.5,2.7,0.9
446,Wayne Selden\seldewa01,SG,23,MEM,35,692,11.8,.551,.454,.219,2.6,6.8,4.7,16.0,1.3,0.7,15.5,22.6,,0.1,0.2,0.3,.023,,-0.9,-2.2,-3.1,-0.2
447,Ramon Sessions\sessira01,PG,31,TOT,28,392,11.2,.479,.222,.487,1.7,9.1,5.4,27.2,1.8,0.4,17.4,19.3,,0.1,0.3,0.3,.039,,-2.3,-0.9,-3.2,-0.1
447,Ramon Sessions\sessira01,PG,31,NYK,13,167,6.2,.403,.208,.283,0.7,11.2,6.0,21.9,2.1,0.5,20.1,19.5,,-0.3,0.1,-0.2,-0.065,,-5.3,0.0,-5.4,-0.1
447,Ramon Sessions\sessira01,PG,31,WAS,15,225,14.9,.533,.234,.656,2.5,7.5,5.0,31.1,1.5,0.4,15.4,19.1,,0.4,0.1,0.5,.116,,-0.1,-1.5,-1.6,0.0
448,Iman Shumpert\shumpim01,SG,27,CLE,14,276,6.4,.480,.448,.259,2.9,13.6,8.3,8.1,1.6,1.2,19.9,12.9,,-0.2,0.2,0.0,-0.006,,-3.4,0.0,-3.3,-0.1
449,Pascal Siakam\siakapa01,PF,23,TOR,81,1679,14.5,.549,.265,.175,5.4,18.6,12.1,13.5,1.8,2.0,11.1,15.7,,2.1,2.5,4.7,.133,,-0.3,1.6,1.3,1.4
450,Xavier Silas\silasxa01,SG,30,BOS,2,7,-4.9,.000,.667,.000,15.8,15.4,15.6,0.0,7.1,0.0,0.0,19.1,,-0.1,0.0,0.0,-0.250,,-11.7,3.5,-8.1,0.0
451,Ben Simmons\simmobe01,PG,21,PHI,81,2732,20.0,.557,.011,.342,5.9,19.5,13.0,37.4,2.5,2.1,19.5,22.3,,4.2,5.0,9.2,.162,,2.0,2.5,4.5,4.5
452,Jonathon Simmons\simmojo02,SG,28,ORL,69,2029,12.7,.555,.268,.317,3.3,9.7,6.5,13.3,1.4,0.6,14.4,22.0,,0.8,1.1,1.9,.045,,-1.7,-1.3,-3.1,-0.5
453,Kobi Simmons\simmoko01,PG,20,MEM,32,643,7.7,.490,.206,.132,2.5,6.6,4.5,16.5,1.4,0.7,18.0,17.0,,-0.4,0.2,-0.2,-0.013,,-4.7,-2.1,-6.9,-0.8
454,Kyle Singler\singlky01,SF,29,OKC,12,59,5.9,.430,.238,.619,1.8,17.5,9.4,4.8,0.8,0.0,10.1,21.6,,-0.1,0.0,0.0,-0.031,,-5.0,-1.6,-6.7,-0.1
455,Marcus Smart\smartma01,SG,23,BOS,54,1614,10.8,.479,.483,.258,3.0,9.8,6.4,23.7,2.2,1.2,18.4,19.4,,-0.6,2.5,1.9,.056,,-2.1,1.0,-1.2,0.3
456,Dennis Smith Jr.\smithde03,PG,20,DAL,69,2049,12.8,.473,.331,.188,2.6,11.8,7.0,29.5,1.7,0.8,14.9,28.9,,-2.4,1.7,-0.7,-0.017,,-1.2,-1.2,-2.4,-0.2
457,Ish Smith\smithis01,PG,29,DET,82,2043,15.4,.525,.126,.145,1.4,10.9,6.1,28.4,1.6,0.9,11.2,20.8,,2.4,2.0,4.4,.102,,-0.3,0.3,0.0,1.0
458,J.R. Smith\smithjr01,SG,32,CLE,80,2244,8.4,.534,.640,.094,1.5,10.1,5.9,8.6,1.5,0.4,11.6,13.8,,0.6,0.9,1.4,.031,,-2.1,-0.9,-3.0,-0.6
459,Jason Smith\smithja02,C,31,WAS,33,285,8.8,.455,.278,.183,7.2,13.9,10.5,7.4,0.5,4.0,11.4,21.7,,-0.2,0.3,0.0,.003,,-5.4,-1.0,-6.4,-0.3
460,Josh Smith\smithjo03,PF,32,NOP,3,12,3.5,.250,.000,.000,28.1,8.7,18.1,0.0,0.0,0.0,0.0,14.4,,0.0,0.0,0.0,-0.013,,-8.4,-6.2,-14.6,0.0
461,Tony Snell\snellto01,SG,26,MIL,75,2053,8.5,.578,.631,.113,0.5,7.5,4.0,6.5,1.1,1.2,7.5,10.6,,1.6,0.7,2.4,.056,,-1.5,-0.8,-2.3,-0.1
462,Marreese Speights\speigma01,C,30,ORL,52,675,13.7,.539,.668,.158,3.4,18.4,10.8,9.8,0.6,2.6,9.7,26.9,,0.1,0.5,0.6,.045,,0.2,-1.4,-1.1,0.1
463,Nik Stauskas\stausni01,SG,24,TOT,41,523,9.0,.543,.649,.188,0.8,12.3,6.5,11.1,0.8,0.6,13.5,15.9,,0.1,0.3,0.3,.031,,-1.3,-1.0,-2.3,-0.1
463,Nik Stauskas\stausni01,SG,24,PHI,6,45,0.9,.410,.250,.500,0.0,2.3,1.2,2.7,4.3,0.0,45.0,8.4,,-0.1,0.1,0.0,-0.044,,-8.2,2.3,-5.9,0.0
463,Nik Stauskas\stausni01,SG,24,BRK,35,478,9.8,.547,.660,.180,0.9,13.2,7.0,11.9,0.5,0.6,12.0,16.7,,0.2,0.2,0.4,.038,,-0.6,-1.3,-2.0,0.0
464,Lance Stephenson\stephla01,SG,27,IND,82,1850,12.4,.495,.327,.179,3.8,22.0,12.9,18.6,1.2,0.8,14.6,21.6,,-0.2,2.0,1.8,.046,,-1.5,-0.3,-1.8,0.1
465,David Stockton\stockda01,PG,26,UTA,3,9,33.9,1.050,1.000,1.333,0.0,0.0,0.0,0.0,0.0,0.0,17.4,28.8,,0.1,0.0,0.1,.459,,6.7,1.1,7.9,0.0
466,Julyan Stone\stoneju01,SG,29,CHO,23,175,7.6,.684,1.000,.154,0.6,17.6,9.0,19.2,1.1,1.0,33.5,5.2,,0.2,0.2,0.3,.087,,-3.2,1.9,-1.3,0.0
467,Edmond Sumner\sumneed01,PG,22,IND,1,2,39.8,1.000,.000,.000,0.0,56.1,28.2,0.0,0.0,0.0,0.0,22.3,,0.0,0.0,0.0,.425,,-2.4,9.3,6.9,0.0
468,Caleb Swanigan\swanica01,PF,20,POR,27,189,7.5,.449,.133,.300,8.7,22.3,15.6,10.8,1.3,1.3,20.9,20.0,,-0.3,0.3,0.0,-0.003,,-6.6,1.2,-5.5,-0.2
469,Jayson Tatum\tatumja01,SF,19,BOS,80,2443,15.2,.586,.290,.309,2.3,15.6,9.0,8.3,1.7,2.0,10.7,19.4,,3.0,4.0,7.1,.139,,0.0,1.2,1.2,2.0
470,Isaiah Taylor\taylois01,PG,23,ATL,67,1167,10.9,.492,.205,.362,2.1,6.9,4.5,27.0,1.4,0.7,15.7,20.1,,0.2,0.5,0.6,.027,,-3.1,-1.3,-4.4,-0.7
471,Jeff Teague\teaguje01,PG,29,MIN,70,2311,16.4,.553,.287,.301,1.2,9.3,5.2,30.6,2.2,0.9,16.4,20.6,,3.4,1.4,4.9,.101,,1.1,-0.7,0.4,1.4
472,Marquis Teague\teaguma01,PG,24,MEM,3,74,5.7,.302,.250,.313,1.5,8.0,4.7,24.7,2.7,0.0,14.2,12.9,,-0.1,0.0,-0.1,-0.038,,-5.4,-0.4,-5.7,-0.1
473,Mirza Teletović\teletmi01,PF,32,MIL,10,159,13.5,.623,.789,.000,2.2,14.7,8.5,9.5,1.3,0.5,10.9,18.2,,0.2,0.1,0.3,.090,,2.1,-1.7,0.4,0.1
474,Garrett Temple\templga01,SG,31,SAC,65,1615,10.2,.536,.477,.164,1.5,9.6,5.4,11.3,1.8,1.6,13.4,16.4,,0.3,0.9,1.2,.035,,-2.2,-0.3,-2.5,-0.2
475,Miloš Teodosić\teodomi01,PG,30,LAC,45,1134,11.6,.564,.644,.128,1.6,10.5,6.1,26.2,1.0,0.4,20.3,18.2,,0.9,0.5,1.4,.058,,-0.3,-1.5,-1.7,0.1
476,Jason Terry\terryja01,SG,40,MIL,51,814,8.1,.525,.747,.058,0.7,6.2,3.5,9.7,2.6,1.4,13.7,10.1,,0.1,0.6,0.7,.042,,-2.6,0.6,-2.0,0.0
477,Daniel Theis\theisda01,C,25,BOS,63,936,16.1,.616,.249,.348,10.7,21.2,16.0,9.1,1.6,4.3,17.2,15.5,,1.6,1.9,3.5,.178,,-2.0,2.3,0.3,0.5
478,Isaiah Thomas\thomais02,PG,28,TOT,32,862,12.6,.508,.447,.311,2.2,6.3,4.2,27.1,0.8,0.3,16.6,28.8,,-0.1,0.3,0.2,.009,,-0.9,-3.9,-4.9,-0.6
478,Isaiah Thomas\thomais02,PG,28,CLE,15,406,12.3,.493,.448,.351,2.0,6.5,4.3,25.1,1.1,0.4,15.5,28.9,,-0.1,0.1,-0.1,-0.008,,-1.2,-3.6,-4.8,-0.3
478,Isaiah Thomas\thomais02,PG,28,LAL,17,456,12.8,.520,.445,.278,2.4,6.0,4.2,28.8,0.6,0.2,17.5,28.7,,0.0,0.2,0.2,.024,,-0.7,-4.2,-4.9,-0.3
479,Lance Thomas\thomala01,PF,29,NYK,73,1353,6.3,.513,.464,.199,3.6,10.7,7.2,4.2,1.1,0.9,12.1,10.7,,0.3,0.6,0.9,.031,,-3.2,-0.5,-3.7,-0.6
480,Klay Thompson\thompkl01,SG,27,GSW,73,2506,16.0,.598,.442,.083,1.5,10.3,6.2,11.2,1.1,1.1,9.5,23.7,,3.1,1.8,4.9,.094,,1.7,-2.1,-0.4,1.0
481,Tristan Thompson\thomptr01,C,26,CLE,53,1072,13.6,.569,.000,.336,13.4,23.3,18.4,4.3,0.7,1.3,11.8,12.6,,1.8,0.7,2.5,.113,,-1.0,-1.9,-2.9,-0.2
482,Sindarius Thornwell\thornsi01,SG,23,LAC,73,1156,8.2,.519,.262,.378,3.2,10.0,6.7,7.8,2.0,1.8,16.3,12.1,,0.1,0.9,1.0,.041,,-3.4,1.0,-2.4,-0.1
483,Anthony Tolliver\tollian01,PF,32,DET,79,1757,13.9,.663,.773,.282,3.1,12.3,7.6,7.5,0.9,1.1,9.9,14.8,,3.8,1.5,5.3,.146,,1.2,-0.3,0.9,1.3
484,Karl-Anthony Towns\townska01,C,22,MIN,82,2918,24.9,.646,.243,.343,9.3,30.9,20.0,10.8,1.1,3.5,10.5,22.9,,10.6,3.4,14.0,.230,,4.9,0.2,5.1,5.2
485,P.J. Tucker\tuckepj01,PF,32,HOU,82,2281,8.3,.537,.703,.136,4.6,17.8,11.3,4.6,1.7,1.0,13.7,10.5,,1.0,3.0,3.9,.082,,-1.9,0.8,-1.1,0.5
486,Evan Turner\turneev01,SF,29,POR,79,2034,9.9,.520,.229,.185,1.6,11.4,6.5,12.4,1.1,1.2,13.7,15.6,,0.5,2.1,2.6,.061,,-2.9,0.4,-2.5,-0.3
487,Myles Turner\turnemy01,C,21,IND,65,1836,16.6,.567,.246,.322,5.8,19.8,12.8,7.0,1.0,5.7,11.6,20.0,,2.2,2.5,4.7,.122,,-0.6,0.4,-0.2,0.8
488,Ekpe Udoh\udohek01,C,30,UTA,63,810,15.2,.560,.008,.467,9.6,11.4,10.5,9.1,2.7,7.7,12.1,9.1,,1.3,1.8,3.2,.187,,-1.3,4.4,3.1,1.1
489,Tyler Ulis\ulisty01,PG,22,PHO,71,1658,10.1,.465,.265,.183,1.5,6.8,4.1,28.0,2.0,0.3,17.6,18.5,,-0.7,0.5,-0.2,-0.006,,-3.0,-1.4,-4.4,-1.0
490,Jonas Valančiūnas\valanjo01,C,25,TOR,77,1727,22.5,.628,.108,.307,12.1,30.3,21.4,7.5,0.8,3.2,12.9,22.7,,4.6,3.0,7.6,.210,,2.4,0.0,2.4,1.9
491,Denzel Valentine\valende01,SG,24,CHI,77,2095,12.1,.527,.513,.071,2.4,18.3,10.1,17.8,1.5,0.5,11.8,17.5,,1.0,1.5,2.5,.057,,-1.0,0.0,-1.0,0.5
492,Fred VanVleet\vanvlfr01,PG,23,TOR,76,1520,15.9,.556,.479,.185,1.9,11.5,6.8,22.8,2.2,1.0,11.2,19.1,,2.7,2.0,4.7,.149,,1.4,1.0,2.4,1.7
493,Rashad Vaughn\vaughra01,SG,21,TOT,28,212,9.3,.546,.661,.107,1.6,9.8,5.7,8.7,1.2,1.2,9.3,13.7,,0.1,0.1,0.2,.050,,-1.3,-1.4,-2.6,0.0
493,Rashad Vaughn\vaughra01,SG,21,MIL,22,173,11.1,.560,.700,.120,1.4,10.1,5.8,9.9,1.2,1.5,7.1,14.8,,0.2,0.1,0.3,.073,,-0.1,-1.2,-1.3,0.0
493,Rashad Vaughn\vaughra01,SG,21,BRK,1,4,4.1,,,,0.0,0.0,0.0,31.7,0.0,0.0,,0.0,,0.0,0.0,0.0,.106,,-5.0,-0.2,-5.3,0.0
493,Rashad Vaughn\vaughra01,SG,21,ORL,5,35,1.1,.417,.333,.000,3.1,9.5,6.3,0.0,1.4,0.0,25.0,10.1,,-0.1,0.0,-0.1,-0.070,,-6.8,-2.2,-9.0,-0.1
494,Noah Vonleh\vonleno01,PF,22,TOT,54,875,12.8,.509,.282,.248,8.5,30.2,19.2,5.7,1.1,1.6,10.7,14.5,,0.5,1.2,1.6,.090,,-1.1,-0.2,-1.3,0.2
494,Noah Vonleh\vonleno01,PF,22,POR,33,476,12.0,.543,.063,.323,8.1,30.0,19.1,3.8,0.6,1.9,12.0,11.5,,0.4,0.7,1.2,.117,,-1.5,0.6,-0.9,0.1
494,Noah Vonleh\vonleno01,PF,22,CHI,21,399,13.9,.484,.435,.196,9.1,30.4,19.3,8.0,1.6,1.3,9.6,18.1,,0.0,0.4,0.5,.059,,-0.6,-1.2,-1.7,0.0
495,Nikola Vučević\vucevni01,C,27,ORL,57,1683,19.7,.533,.243,.112,6.6,27.8,17.1,19.9,1.6,3.0,11.0,25.9,,1.3,2.3,3.6,.102,,1.7,1.0,2.7,2.0
496,Dwyane Wade\wadedw01,SG,36,TOT,67,1536,15.0,.500,.163,.277,3.7,14.6,9.2,23.5,2.0,2.6,15.5,26.2,,-0.4,1.6,1.1,.036,,-0.9,-0.1,-1.0,0.4
496,Dwyane Wade\wadedw01,SG,36,CLE,46,1069,15.9,.519,.161,.308,4.2,14.7,9.5,23.3,1.9,2.5,15.7,24.3,,0.4,0.9,1.3,.057,,-0.1,-0.1,-0.2,0.5
496,Dwyane Wade\wadedw01,SG,36,MIA,21,467,13.1,.465,.166,.223,2.6,14.4,8.5,23.9,2.0,2.7,15.0,30.7,,-0.8,0.7,-0.1,-0.014,,-2.8,0.0,-2.8,-0.1
497,Dion Waiters\waitedi01,SG,26,MIA,30,918,10.5,.487,.415,.168,1.0,8.5,4.7,19.8,1.3,0.8,13.7,25.0,,-0.7,0.8,0.1,.004,,-2.1,-1.4,-3.5,-0.4
498,Kemba Walker\walkeke02,PG,27,CHO,80,2736,20.6,.572,.441,.308,1.2,8.7,4.9,27.4,1.6,0.7,10.4,27.4,,6.5,2.0,8.6,.150,,4.7,-0.7,4.0,4.2
499,John Wall\walljo01,PG,27,WAS,41,1410,19.1,.515,.250,.361,1.8,10.2,6.0,44.5,2.0,2.8,17.0,29.1,,1.2,1.5,2.7,.092,,3.5,-0.5,3.0,1.8
500,Tyrone Wallace\wallaty01,PG,23,LAC,30,851,10.1,.517,.162,.316,2.7,10.7,6.8,11.8,1.5,1.3,14.1,16.6,,0.2,0.5,0.7,.042,,-3.1,-0.4,-3.5,-0.3
501,Derrick Walton\waltode01,PG,22,MIA,16,147,11.2,.525,.680,.240,1.5,10.7,6.1,14.6,2.4,1.7,6.7,9.1,,0.2,0.2,0.4,.128,,-1.1,2.4,1.3,0.1
502,Jameel Warney\warneja01,PF,24,DAL,3,27,22.5,.599,.000,.417,15.9,21.3,18.5,0.0,0.0,0.0,6.6,25.6,,0.1,0.0,0.1,.157,,2.5,-2.7,-0.2,0.0
503,T.J. Warren\warretj01,SF,24,PHO,65,2142,17.6,.541,.085,.240,6.1,10.5,8.3,7.2,1.5,1.5,6.7,24.9,,2.6,0.8,3.4,.077,,0.8,-1.6,-0.7,0.7
504,Travis Wear\weartr01,SF,27,LAL,17,228,6.9,.497,.653,.111,0.0,17.6,8.9,4.2,0.8,1.8,7.4,15.2,,0.0,0.2,0.2,.042,,-3.7,0.0,-3.7,-0.1
505,James Webb III\webbja01,SF,24,BRK,10,120,2.2,.333,.792,.000,7.0,14.3,10.6,4.5,0.4,0.0,14.3,10.1,,-0.1,0.0,-0.1,-0.041,,-5.5,-2.8,-8.3,-0.2
506,Briante Weber\weberbr01,PG,25,TOT,18,237,10.1,.527,.256,.233,3.8,13.1,8.4,13.1,3.8,1.9,24.0,11.7,,0.0,0.4,0.4,.072,,-4.1,2.8,-1.3,0.0
506,Briante Weber\weberbr01,PG,25,HOU,13,118,11.1,.547,.409,.182,2.9,14.2,8.6,15.2,4.2,2.2,22.8,11.5,,0.1,0.2,0.3,.119,,-3.1,4.6,1.5,0.1
506,Briante Weber\weberbr01,PG,25,MEM,5,119,9.2,.508,.095,.286,4.8,11.9,8.3,11.1,3.4,1.6,25.3,11.9,,-0.1,0.1,0.1,.024,,-5.0,1.0,-4.0,-0.1
